Order_ID,Order_Date,Customer_ID,Product_ID,Quantity,Sales_Amount,Shipping_Cost,Order_Status,Delivery_Status
70069365,2023-01-28,104846,50426,1,376.74,32.07,Delivered,Delayed
70069366,2025-01-23,100723,50743,1,815.15,56.48,Delivered,On Time
70069367,2023-08-09,100531,51227,1,873.73,74.02,Delivered,On Time
70069368,2025-05-26,100011,50747,20,23166.27,1397.85,Delivered,Delayed
70069369,2023-06-29,103532,51882,19,410.93,4.77,Delivered,On Time
70069370,2024-12-27,101464,51907,3,3413.73,295.36,Delivered,On Time
70069371,2023-01-13,104327,50357,14,7542.45,465.7,Delivered,Early
70069372,2024-05-26,103136,50851,3,1010.7,20.87,Delivered,Delayed
70069373,2025-10-30,102836,51266,1,667.21,41.5,Delivered,On Time
70069374,2023-09-02,102397,51525,1,602.24,32.04,Delivered,Early
70069375,2024-12-30,101250,51117,19,19812.16,1108.06,Delivered,On Time
70069376,2023-07-14,100366,50564,7,858.21,24.76,Returned,N/A
70069377,2024-03-23,102145,51911,3,2518.31,141.29,Delivered,On Time
70069378,2023-12-01,100512,51354,53,38283.15,2832.57,Delivered,On Time
70069379,2025-07-22,104522,50426,1,382.75,24.43,Delivered,On Time
70069380,2023-05-06,104116,51432,3,2898.63,80.19,Delivered,Delayed
70069381,2023-10-31,103059,51358,38,37836.1,799.52,Delivered,Delayed
70069382,2023-11-01,102199,50280,10,4904.83,197.46,Delivered,On Time
70069383,2025-12-28,102205,50788,32,8113.84,577.92,Delivered,On Time
70069384,2024-09-19,102252,51962,8,7575.36,293.1,Delivered,On Time
70069385,2025-11-10,103658,51205,1,621.29,56.05,Delivered,On Time
70069386,2023-03-02,100577,51777,23,23650.82,1168.82,Delivered,On Time
70069387,2025-02-16,102608,50914,2,1873.63,152.96,Delivered,On Time
70069388,2025-08-03,104035,50844,42,695.99,41.17,Delivered,On Time
70069389,2023-02-01,102501,50659,1,373.19,34.86,Delivered,On Time
70069390,2025-08-30,100073,51000,6,5850.56,322.82,Delivered,On Time
70069391,2024-03-08,101197,50313,25,22734.5,732.79,Delivered,On Time
70069392,2025-04-13,103358,51167,10,1715.93,71.43,Delivered,On Time
70069393,2025-04-14,104665,51660,1,988.14,79.67,Delivered,On Time
70069394,2025-04-25,104462,51415,3,1326.92,27.62,Delivered,On Time
70069395,2025-09-15,104067,50788,3,763.85,43.03,Delivered,Delayed
70069396,2025-05-21,104743,51095,2,1788.81,144.54,Delivered,On Time
70069397,2024-05-15,101364,51507,33,13125.25,313.85,Cancelled,N/A
70069398,2024-04-03,100069,50365,16,6820.78,255.88,Delivered,On Time
70069399,2025-09-30,101709,50468,31,13526.15,1220.26,Delivered,On Time
70069400,2024-12-17,102835,51941,6,414.47,14.9,Delivered,Delayed
70069401,2025-02-11,101521,50068,11,5886.09,93.27,Delivered,On Time
70069402,2023-09-12,100248,50109,27,20301.49,1468.63,Delivered,On Time
70069403,2025-07-25,102487,51355,6,5332.48,152.54,Delivered,Early
70069404,2023-02-03,101015,50883,4,4509.54,355.08,Delivered,Early
70069405,2025-07-07,103591,50357,2,1079.31,76.65,Delivered,On Time
70069406,2023-06-08,100475,50039,22,587.94,24.35,Cancelled,N/A
70069407,2025-03-23,104765,51586,58,33395.01,1566.46,Delivered,On Time
70069408,2025-02-13,104375,51934,36,49017.34,1459.98,Delivered,On Time
70069409,2024-05-10,104350,51347,1,514.7,41.94,Delivered,On Time
70069410,2023-01-07,103913,51636,2,1395.87,32.23,Delivered,On Time
70069411,2025-09-09,103135,50468,3,1252.77,65.71,Delivered,On Time
70069412,2025-07-11,100294,51880,1,1346.95,36.75,Delivered,On Time
70069413,2024-04-11,103317,50987,2,1002.32,59.89,Delivered,On Time
70069414,2024-04-27,103672,50439,4,479.27,16.78,Delivered,On Time
70069415,2023-09-14,100614,51119,7,7167.64,151.96,Delivered,On Time
70069416,2024-01-24,103037,50415,2,1799.36,33.2,Delivered,On Time
70069417,2025-11-07,102344,51822,20,16791.08,1345.09,Delivered,On Time
70069418,2025-01-27,102310,50909,1,494.94,32.09,Delivered,On Time
70069419,2024-04-27,101012,50526,44,31182.48,1599.67,Delivered,On Time
70069420,2024-07-15,103649,51123,4,1396.3,85.52,Delivered,On Time
70069421,2025-07-24,104617,50566,3,3099.52,126.68,Delivered,On Time
70069422,2023-03-22,103897,51771,4,1790.38,84.94,Delivered,Delayed
70069423,2025-06-01,101772,50788,5,1262.62,75.67,Delivered,On Time
70069424,2023-11-21,104920,50323,1,38.45,4.5,Delivered,On Time
70069425,2023-10-11,101741,51758,4,1173.27,29.07,Delivered,On Time
70069426,2023-03-03,101151,50765,3,415.06,39.09,Delivered,On Time
70069427,2024-12-04,104818,51263,16,11825.53,835.88,Delivered,Delayed
70069428,2024-04-01,103913,51742,3,2505.91,106.36,Delivered,On Time
70069429,2025-03-23,103741,50982,8,8811.24,521.58,Delivered,On Time
70069430,2023-08-06,100432,51817,4,4760.25,200.14,Delivered,Early
70069431,2025-02-20,100976,51486,4,1085.94,96.22,Delivered,On Time
70069432,2024-02-29,100112,50788,45,11675.06,300.99,Returned,N/A
70069433,2024-01-16,103833,50312,7,5055.92,357.28,Delivered,Delayed
70069434,2025-01-06,101355,51713,56,29652.26,1305.73,Delivered,On Time
70069435,2025-06-19,100623,51299,2,2396.63,45.51,Delivered,On Time
70069436,2025-06-18,100913,51407,7,2653.54,170.31,Delivered,On Time
70069437,2025-10-19,103189,50351,17,4220.57,107.21,Delivered,On Time
70069438,2024-09-08,102097,50110,3,3163.69,82.31,Delivered,On Time
70069439,2025-05-01,104699,50511,5,917.95,74.84,Delivered,On Time
70069440,2025-09-10,101754,51954,2,1562.3,94.74,Delivered,On Time
70069441,2025-04-01,104144,50916,47,7534.53,282.52,Delivered,On Time
70069442,2023-06-12,102701,51315,6,3552.38,222.16,Returned,N/A
70069443,2024-01-21,103489,50317,10,2670.57,75.63,Delivered,Delayed
70069444,2024-07-09,100831,51306,36,6167.69,480.26,Delivered,Delayed
70069445,2025-03-23,103686,51758,8,2403.04,157.64,Delivered,On Time
70069446,2023-06-22,100469,51300,6,6420.98,261.8,Delivered,On Time
70069447,2024-07-03,103431,50743,1,838.29,19.58,Delivered,On Time
70069448,2025-09-26,102256,50644,38,35761.32,611.42,Delivered,Delayed
70069449,2025-10-18,101117,50251,13,14406.64,879.25,Delivered,On Time
70069450,2023-02-14,102351,51895,1,224.52,9.01,Delivered,On Time
70069451,2025-11-20,104256,50577,3,405.33,22.45,Delivered,On Time
70069452,2025-12-19,100756,50074,39,2016.76,118.03,Delivered,On Time
70069453,2024-03-04,100838,51941,24,1619.71,34.94,Delivered,Delayed
70069454,2024-01-28,102625,51758,14,4166.66,87.98,Delivered,On Time
70069455,2024-11-28,103088,51542,6,6112.75,511.93,Delivered,Delayed
70069456,2024-12-04,102027,50820,3,3052.48,229.03,Delivered,Delayed
70069457,2023-10-10,101311,51117,38,41761.24,2348.69,Delivered,On Time
70069458,2024-11-14,100384,51651,21,25047.37,2000.4,Delivered,Early
70069459,2025-11-30,100270,51451,1,76.58,7.29,Cancelled,N/A
70069460,2025-01-20,100240,50165,18,12685.2,696.57,Delivered,Early
70069461,2023-03-27,104488,51409,5,6979.13,485.78,Delivered,On Time
70069462,2025-10-25,100615,51123,1,357.1,12.31,Cancelled,N/A
70069463,2023-05-22,101440,50357,15,8298.99,420.29,Delivered,On Time
70069464,2024-08-16,104929,51117,24,26210.24,831.81,Delivered,On Time
70069465,2024-07-09,104628,51123,19,6558.93,222.31,Delivered,Delayed
70069466,2025-06-04,100245,50264,52,47029.77,1632.05,Delivered,On Time
70069467,2024-08-02,102733,51099,17,6451.22,251.58,Delivered,Delayed
70069468,2024-03-31,103135,50204,3,4187.79,353.85,Delivered,On Time
70069469,2023-12-26,100302,50204,33,48465.12,4176.61,Delivered,On Time
70069470,2023-11-22,103597,51347,2,1109.67,24.92,Delivered,On Time
70069471,2025-12-18,104937,51722,31,18887.26,304.21,Delivered,On Time
70069472,2023-08-13,102078,50847,12,15467.02,849.33,Delivered,On Time
70069473,2025-05-11,102185,50807,1,417.5,29.71,Delivered,On Time
70069474,2023-01-21,103301,50890,1,533.94,11.46,Delivered,On Time
70069475,2024-01-08,103649,51123,1,336.15,27.29,Delivered,Delayed
70069476,2023-01-22,103911,51778,1,742.86,34.39,Delivered,On Time
70069477,2023-08-16,100434,50820,41,41775.35,660.91,Delivered,Delayed
70069478,2024-07-26,103960,51758,33,10151.09,564.56,Delivered,On Time
70069479,2023-04-16,104304,50188,2,1528.19,62.25,Delivered,On Time
70069480,2024-01-18,100252,50114,13,6351.21,364.29,Delivered,On Time
70069481,2025-10-07,100228,50861,2,853.75,54.63,Delivered,On Time
70069482,2023-06-07,102729,51322,2,2074.44,78.34,Delivered,On Time
70069483,2025-08-15,102447,51621,39,365.94,10.04,Delivered,Early
70069484,2024-12-02,104899,50351,2,473.62,27.09,Delivered,On Time
70069485,2024-05-02,101440,51279,19,14248.89,546.28,Cancelled,N/A
70069486,2025-01-29,102906,51722,55,34380.01,1271.93,Cancelled,N/A
70069487,2023-06-01,102485,50975,35,30556.6,1191.86,Delivered,On Time
70069488,2024-06-24,102635,50134,48,38953.23,3329.69,Delivered,On Time
70069489,2025-06-10,103301,51409,1,1398.1,101.86,Delivered,Delayed
70069490,2023-06-15,102639,51758,19,5565.28,105.23,Returned,N/A
70069491,2023-05-19,100043,50761,1,522.61,28.84,Cancelled,N/A
70069492,2025-11-15,104191,51394,21,18282.75,657.23,Delivered,Delayed
70069493,2023-07-26,101022,50139,8,8764.8,389.1,Delivered,Delayed
70069494,2023-12-31,101131,51117,14,14765.29,1281.11,Delivered,On Time
70069495,2025-04-19,103237,50428,8,7798.5,337.81,Delivered,On Time
70069496,2025-03-26,102329,51202,19,24386.06,1933.73,Delivered,Early
70069497,2024-11-03,102815,50400,1,424.02,6.45,Delivered,On Time
70069498,2025-02-03,102451,50553,5,1357.41,87.76,Delivered,On Time
70069499,2023-07-10,102020,50437,10,8981.1,333.29,Delivered,On Time
70069500,2025-07-01,102372,51123,38,13061.74,292.07,Delivered,Delayed
70069501,2025-05-10,100678,50113,15,12366.97,274.77,Delivered,On Time
70069502,2025-04-23,104831,51468,3,1957.55,127.17,Delivered,On Time
70069503,2023-10-12,102820,51123,37,12964.97,392.29,Delivered,On Time
70069504,2025-07-24,101403,51123,2,679.73,14.12,Delivered,Delayed
70069505,2024-11-08,103507,51796,2,457.2,10.18,Delivered,On Time
70069506,2023-06-11,104396,50485,41,12594.43,859.36,Delivered,On Time
70069507,2023-05-31,101448,51417,3,4191.34,291.49,Delivered,On Time
70069508,2024-09-27,101574,51361,21,21148.04,1824.99,Delivered,On Time
70069509,2023-04-06,102122,51012,3,1684.4,99.88,Cancelled,N/A
70069510,2023-09-15,101079,50037,30,13963.81,1196.2,Delivered,On Time
70069511,2024-07-09,104026,50752,46,5978.03,527.09,Delivered,On Time
70069512,2023-05-26,102867,50110,17,17448.6,763.81,Delivered,On Time
70069513,2024-08-03,100314,50140,2,811.0,47.77,Delivered,On Time
70069514,2025-01-02,104983,51277,18,11278.41,880.92,Delivered,On Time
70069515,2023-09-28,102820,50561,39,10795.02,691.46,Delivered,On Time
70069516,2025-02-12,104445,50323,11,425.19,17.89,Delivered,Early
70069517,2025-03-16,102466,51123,56,18713.95,1260.61,Delivered,On Time
70069518,2025-07-14,102855,51743,32,30108.76,1702.42,Delivered,Delayed
70069519,2023-10-30,102207,50811,3,1403.8,106.91,Delivered,On Time
70069520,2025-12-23,102040,51123,9,3031.18,170.16,Delivered,On Time
70069521,2024-06-05,101083,51277,2,1277.03,77.44,Delivered,On Time
70069522,2025-02-21,104787,50309,10,337.83,21.62,Delivered,Delayed
70069523,2025-03-19,100912,51474,2,2220.83,147.43,Cancelled,N/A
70069524,2024-12-06,102573,51123,1,330.54,21.37,Delivered,On Time
70069525,2025-11-08,100471,51959,8,4669.82,96.15,Delivered,Delayed
70069526,2023-10-15,104968,50206,34,10311.83,386.29,Cancelled,N/A
70069527,2024-02-15,102740,51844,59,51597.93,1397.27,Delivered,On Time
70069528,2024-05-14,104036,50743,18,15202.26,1195.56,Delivered,On Time
70069529,2023-01-16,102786,50916,43,6787.25,335.48,Delivered,Early
70069530,2023-04-18,103985,50368,17,451.01,45.57,Delivered,On Time
70069531,2024-08-28,102625,51973,9,2494.05,89.95,Delivered,Early
70069532,2023-05-11,102155,50561,2,567.69,37.11,Delivered,Early
70069533,2025-06-18,102213,50422,1,1362.82,65.0,Delivered,On Time
70069534,2023-08-29,100011,50037,3,1504.94,82.98,Delivered,On Time
70069535,2023-07-14,101777,51446,2,1954.24,47.05,Delivered,On Time
70069536,2025-07-07,104743,50060,33,21999.39,1134.45,Delivered,On Time
70069537,2024-06-22,103395,50405,11,9546.28,602.84,Delivered,Delayed
70069538,2025-03-30,104583,50139,23,24910.14,1236.99,Delivered,On Time
70069539,2024-09-16,101017,50996,10,12077.56,793.08,Delivered,Delayed
70069540,2024-10-31,102423,51292,6,6157.31,217.7,Delivered,On Time
70069541,2025-11-03,100198,51430,2,666.75,54.47,Delivered,On Time
70069542,2023-01-22,103395,50788,1,252.71,20.02,Delivered,On Time
70069543,2025-07-01,103882,50323,22,870.15,51.75,Delivered,On Time
70069544,2024-10-10,103680,51099,38,13712.54,866.07,Delivered,On Time
70069545,2024-08-13,100471,50064,1,355.4,17.86,Delivered,Delayed
70069546,2025-02-12,101209,50747,2,2537.3,66.82,Delivered,On Time
70069547,2023-09-29,103291,51778,1,741.64,56.97,Delivered,On Time
70069548,2023-04-23,103731,51568,8,2972.99,238.07,Delivered,Delayed
70069549,2023-12-29,101335,50788,9,2296.63,201.97,Cancelled,N/A
70069550,2024-07-03,101954,51263,1,767.74,18.38,Delivered,On Time
70069551,2023-08-22,101689,50788,1,266.76,25.94,Delivered,On Time
70069552,2025-01-05,100032,51266,21,13945.39,497.1,Delivered,Delayed
70069553,2023-09-11,102834,51758,3,936.99,60.32,Delivered,On Time
70069554,2024-10-23,103360,51271,1,926.27,25.27,Delivered,Delayed
70069555,2025-09-07,101348,50797,2,629.19,40.91,Delivered,Delayed
70069556,2024-10-30,103407,50124,15,6074.41,512.3,Delivered,On Time
70069557,2025-08-13,101193,50537,14,16774.66,1078.07,Delivered,Delayed
70069558,2024-02-13,103516,50754,1,909.67,54.13,Delivered,On Time
70069559,2025-07-18,102218,51394,8,6407.81,567.11,Delivered,On Time
70069560,2023-03-11,104338,50589,1,512.88,21.45,Delivered,On Time
70069561,2024-06-07,102694,51735,1,1136.45,25.17,Delivered,On Time
70069562,2023-05-22,100930,51748,26,20197.85,959.36,Delivered,Delayed
70069563,2025-11-01,104067,51115,1,1071.47,50.1,Delivered,Delayed
70069564,2024-03-22,103838,51525,20,12759.48,635.67,Delivered,On Time
70069565,2024-05-15,100463,51123,2,693.28,55.95,Delivered,On Time
70069566,2023-05-27,100261,51123,11,3813.94,84.85,Delivered,On Time
70069567,2023-08-31,100661,51123,20,6889.58,563.15,Delivered,On Time
70069568,2023-12-16,104203,51205,3,1837.14,73.02,Delivered,On Time
70069569,2024-05-03,101550,50830,2,897.24,37.9,Delivered,Delayed
70069570,2025-08-20,102481,51185,1,1015.35,26.99,Delivered,On Time
70069571,2023-07-07,102963,50682,7,4740.97,247.64,Delivered,On Time
70069572,2025-01-13,103649,51420,1,395.03,32.16,Delivered,Delayed
70069573,2024-01-11,104119,50830,10,4639.08,113.82,Delivered,Early
70069574,2023-11-04,102529,51123,29,9778.48,378.75,Delivered,On Time
70069575,2024-08-06,102004,51748,4,2900.3,157.64,Delivered,On Time
70069576,2024-06-05,101002,50158,2,155.83,13.92,Delivered,On Time
70069577,2024-04-28,102985,51917,31,2448.32,101.16,Delivered,Early
70069578,2025-07-21,102720,51758,4,1235.41,40.97,Delivered,On Time
70069579,2024-12-26,101424,51012,1,522.85,25.81,Cancelled,N/A
70069580,2023-02-15,102165,51349,38,38131.19,1826.82,Delivered,On Time
70069581,2024-10-09,103649,50980,17,15044.85,513.36,Delivered,On Time
70069582,2025-03-21,103096,51527,44,23322.28,535.35,Delivered,On Time
70069583,2024-06-20,102357,50323,1,39.47,5.98,Delivered,On Time
70069584,2024-03-04,101333,50694,1,268.46,16.45,Delivered,On Time
70069585,2025-01-19,103352,51387,33,13512.17,503.36,Delivered,On Time
70069586,2024-03-06,103096,51511,11,6790.17,512.25,Delivered,Delayed
70069587,2024-01-04,102228,51613,5,2954.82,130.17,Delivered,Delayed
70069588,2024-09-27,101171,50711,19,2014.91,36.14,Delivered,On Time
70069589,2023-11-22,100853,51022,6,5420.41,148.0,Delivered,On Time
70069590,2023-10-28,101638,50498,2,1179.36,60.88,Delivered,On Time
70069591,2025-12-27,104547,51123,2,665.88,46.83,Delivered,Early
70069592,2025-05-24,103709,51451,4,318.87,18.25,Delivered,Delayed
70069593,2025-01-03,104447,50024,1,705.76,59.46,Delivered,On Time
70069594,2025-07-22,104182,50021,4,2175.05,170.18,Delivered,On Time
70069595,2024-02-11,102232,50812,45,9549.53,176.33,Delivered,On Time
70069596,2023-12-08,102596,50811,2,942.8,35.4,Delivered,On Time
70069597,2024-07-27,100838,51123,2,709.83,56.83,Delivered,On Time
70069598,2025-05-03,103559,50788,50,12315.28,1102.59,Delivered,Delayed
70069599,2024-12-04,102033,51373,40,3667.47,238.88,Delivered,On Time
70069600,2023-04-13,100796,50674,1,852.31,76.74,Delivered,On Time
70069601,2025-10-05,100499,50387,1,788.74,57.84,Delivered,On Time
70069602,2024-06-03,103443,51525,3,1804.56,105.77,Delivered,On Time
70069603,2023-01-30,102364,50561,13,3926.27,153.28,Cancelled,N/A
70069604,2025-08-27,100052,51271,23,21628.34,461.32,Delivered,Delayed
70069605,2025-12-16,104079,50180,2,58.49,6.5,Delivered,On Time
70069606,2023-04-16,103058,51528,53,25466.52,1727.51,Cancelled,N/A
70069607,2023-01-02,100226,50491,6,2925.06,143.05,Delivered,On Time
70069608,2023-04-13,101464,50788,1,244.62,14.59,Delivered,On Time
70069609,2023-11-03,103569,51335,21,24299.46,1673.07,Delivered,On Time
70069610,2023-05-13,100325,50286,6,2898.81,70.96,Delivered,Delayed
70069611,2023-08-02,103649,50425,3,1343.14,88.24,Delivered,On Time
70069612,2023-12-23,102482,50788,21,5618.39,140.02,Delivered,On Time
70069613,2025-12-10,103873,50657,60,61088.22,3447.43,Delivered,Delayed
70069614,2024-03-17,104256,50700,44,49450.73,3175.42,Delivered,Delayed
70069615,2023-07-14,103784,50074,4,216.9,12.16,Delivered,On Time
70069616,2023-11-02,100438,51081,14,14311.32,858.74,Delivered,On Time
70069617,2025-02-24,102242,50365,38,16453.35,1266.74,Returned,N/A
70069618,2024-11-23,101544,51946,1,855.25,64.63,Delivered,Delayed
70069619,2025-11-17,102497,50323,16,629.85,29.22,Delivered,On Time
70069620,2023-02-09,104809,51852,2,704.78,34.95,Delivered,On Time
70069621,2024-06-17,100569,51518,3,3140.44,179.26,Delivered,On Time
70069622,2025-07-17,104311,50657,1,979.74,75.56,Delivered,On Time
70069623,2023-12-01,104953,51123,55,19527.59,1074.77,Delivered,On Time
70069624,2025-04-18,104947,51110,2,1256.53,37.96,Delivered,On Time
70069625,2023-02-03,103935,50024,4,3010.88,103.89,Delivered,On Time
70069626,2025-07-04,102257,51525,2,1180.12,77.16,Delivered,On Time
70069627,2025-09-18,100881,51745,56,63982.09,4456.07,Delivered,On Time
70069628,2025-12-27,102986,51833,10,5504.5,344.25,Delivered,On Time
70069629,2023-11-03,103001,50193,11,9083.34,294.65,Delivered,On Time
70069630,2024-08-22,101521,51183,56,44366.91,3299.4,Delivered,On Time
70069631,2025-08-23,103041,51758,11,3243.43,157.92,Delivered,On Time
70069632,2024-10-18,100532,50898,3,187.26,21.98,Delivered,Delayed
70069633,2025-05-22,103138,50280,3,1421.7,25.65,Delivered,On Time
70069634,2023-05-03,104468,50406,1,1201.34,54.16,Delivered,On Time
70069635,2023-10-07,102305,51525,8,4927.57,158.94,Delivered,On Time
70069636,2024-06-16,103766,50641,1,162.5,16.06,Delivered,On Time
70069637,2024-05-25,103148,51768,32,30758.43,2394.09,Delivered,On Time
70069638,2024-10-05,100013,50124,6,2392.56,198.24,Delivered,On Time
70069639,2024-11-27,100551,51000,12,11706.02,887.03,Delivered,Early
70069640,2025-03-06,103818,51748,5,3626.16,301.34,Cancelled,N/A
70069641,2024-09-25,100239,51959,3,1796.47,142.98,Delivered,On Time
70069642,2025-02-13,104761,50552,7,617.63,34.66,Cancelled,N/A
70069643,2025-04-07,104462,51748,24,16931.73,1012.69,Delivered,On Time
70069644,2025-09-25,101727,50286,3,1539.37,126.94,Delivered,On Time
70069645,2023-07-10,101478,50588,1,1033.96,48.9,Delivered,On Time
70069646,2025-10-10,103020,51473,2,1153.24,103.9,Delivered,Delayed
70069647,2024-04-16,103008,51531,6,3173.15,214.51,Delivered,Delayed
70069648,2025-08-23,100475,51788,37,47427.75,2822.12,Delivered,On Time
70069649,2023-09-28,101074,50344,1,605.38,27.46,Delivered,On Time
70069650,2025-02-15,103154,51954,2,1602.57,72.14,Delivered,On Time
70069651,2025-08-09,103962,51123,1,363.09,16.63,Delivered,Early
70069652,2024-03-03,100976,50323,1,38.48,4.5,Delivered,Delayed
70069653,2024-04-08,103468,51105,1,51.06,5.44,Delivered,On Time
70069654,2023-06-29,104327,51758,4,1194.77,60.89,Delivered,On Time
70069655,2023-10-03,100532,50659,41,15712.51,983.71,Delivered,On Time
70069656,2023-02-15,102122,50788,2,535.25,20.31,Delivered,On Time
70069657,2025-01-11,104240,50252,1,1168.18,24.56,Delivered,On Time
70069658,2024-12-30,101777,50561,12,3554.38,104.54,Delivered,Delayed
70069659,2023-02-09,101327,51123,32,11556.76,794.31,Delivered,On Time
70069660,2025-01-31,103659,51392,1,926.27,66.99,Delivered,On Time
70069661,2024-01-10,101926,51301,2,997.98,53.34,Delivered,On Time
70069662,2024-08-01,103494,50401,43,23944.03,633.43,Cancelled,N/A
70069663,2025-02-17,100577,50278,2,1988.75,75.3,Delivered,On Time
70069664,2023-10-26,102736,51892,7,6307.23,509.26,Delivered,On Time
70069665,2024-05-21,101830,50365,1,430.01,33.82,Delivered,On Time
70069666,2024-03-01,104988,51427,9,1863.73,67.84,Delivered,On Time
70069667,2024-02-01,102911,50401,4,2166.04,154.18,Delivered,Early
70069668,2024-10-13,103402,50485,2,586.37,34.39,Cancelled,N/A
70069669,2024-02-16,100615,50286,6,3035.53,100.53,Delivered,On Time
70069670,2023-11-23,104963,51787,40,9950.79,556.58,Delivered,Early
70069671,2023-10-08,100277,51765,47,30665.95,1093.28,Delivered,Delayed
70069672,2025-10-22,100395,50323,2,74.69,4.5,Delivered,On Time
70069673,2024-09-18,100419,51355,1,848.63,28.58,Delivered,Delayed
70069674,2024-04-26,104327,51180,1,1169.38,63.84,Delivered,On Time
70069675,2023-03-21,103601,50466,8,965.34,42.52,Delivered,Delayed
70069676,2025-05-18,104850,50593,7,3910.13,90.02,Delivered,On Time
70069677,2023-06-04,100381,51058,5,3400.71,144.76,Delivered,Early
70069678,2025-12-08,103431,50861,1,418.68,22.45,Delivered,On Time
70069679,2024-09-24,102622,50762,3,2197.66,124.72,Delivered,On Time
70069680,2024-07-15,103175,50818,1,1287.3,27.68,Delivered,On Time
70069681,2025-03-21,102514,51144,33,38999.82,2490.61,Delivered,On Time
70069682,2023-12-04,103395,50013,7,7243.16,193.94,Delivered,On Time
70069683,2025-06-18,104527,51446,4,3926.23,332.32,Delivered,On Time
70069684,2024-04-27,102885,50561,7,2108.16,176.22,Delivered,Delayed
70069685,2024-09-23,104468,51810,1,292.24,26.4,Delivered,On Time
70069686,2024-11-23,103866,51778,2,1535.84,112.51,Delivered,Delayed
70069687,2025-12-22,104309,50197,1,824.24,44.64,Delivered,Delayed
70069688,2025-01-19,103301,50830,33,15537.86,527.06,Delivered,Delayed
70069689,2023-06-04,102529,50869,1,43.44,4.5,Delivered,On Time
70069690,2023-06-07,100390,50982,2,2179.72,153.8,Delivered,Delayed
70069691,2024-09-29,104152,50204,7,10586.5,407.33,Delivered,Early
70069692,2023-10-13,101185,51032,40,1051.86,24.76,Delivered,On Time
70069693,2024-06-27,100216,51036,23,1387.68,83.85,Delivered,On Time
70069694,2024-09-24,102529,51582,2,658.59,50.51,Delivered,On Time
70069695,2023-03-04,103131,51724,1,933.9,33.25,Delivered,On Time
70069696,2025-08-23,103311,50249,54,56425.34,4529.46,Delivered,Delayed
70069697,2024-11-23,103364,51037,1,845.55,74.17,Delivered,On Time
70069698,2024-02-17,103279,50489,3,879.22,56.45,Delivered,On Time
70069699,2025-06-29,104016,50729,5,1038.12,82.15,Delivered,On Time
70069700,2025-11-02,103789,51264,16,17121.54,1254.81,Delivered,Delayed
70069701,2024-09-17,104035,50323,6,217.52,15.12,Delivered,Delayed
70069702,2023-04-01,102240,51758,2,598.35,47.11,Delivered,Delayed
70069703,2025-09-08,100358,51822,48,41876.62,1997.86,Delivered,On Time
70069704,2024-10-06,103177,50541,1,87.75,4.5,Delivered,Delayed
70069705,2023-01-11,101054,50561,2,568.64,17.35,Delivered,Delayed
70069706,2023-07-21,104271,50351,9,2164.65,141.15,Delivered,Delayed
70069707,2025-06-01,103566,50797,1,327.29,29.43,Delivered,On Time
70069708,2024-11-11,103775,50237,2,136.01,7.74,Delivered,On Time
70069709,2023-07-04,101399,50268,4,2546.55,151.07,Delivered,On Time
70069710,2025-03-16,103132,50522,4,4093.38,334.39,Delivered,Early
70069711,2024-10-05,102579,50578,19,10734.13,703.09,Delivered,On Time
70069712,2025-04-17,101324,51895,19,4667.06,217.53,Delivered,Delayed
70069713,2023-10-31,104033,50076,1,1319.04,82.48,Delivered,On Time
70069714,2025-03-16,102720,51420,12,4541.59,209.77,Delivered,On Time
70069715,2023-12-27,100968,51997,1,763.4,60.0,Delivered,Delayed
70069716,2023-09-19,101464,51123,13,4395.36,261.07,Delivered,On Time
70069717,2025-08-22,101107,50933,52,51176.48,1740.86,Delivered,Early
70069718,2025-01-21,101499,51785,1,638.85,35.78,Delivered,On Time
70069719,2023-03-31,100947,51014,7,129.7,9.12,Delivered,Delayed
70069720,2025-01-04,101781,50431,3,1893.19,100.98,Delivered,Early
70069721,2023-08-18,103439,50943,5,761.95,34.05,Delivered,Delayed
70069722,2025-08-02,104765,50621,60,68431.87,4943.93,Delivered,On Time
70069723,2023-04-12,101054,51758,16,4701.7,372.78,Delivered,On Time
70069724,2024-09-02,101464,50788,17,4227.88,343.03,Delivered,On Time
70069725,2024-07-02,100011,50021,5,2729.63,189.6,Delivered,Delayed
70069726,2023-01-22,101104,51758,4,1264.84,105.92,Delivered,Delayed
70069727,2024-08-18,102020,50086,45,25548.55,968.41,Delivered,On Time
70069728,2024-06-28,102243,51151,1,827.25,76.08,Delivered,On Time
70069729,2025-11-16,101310,50101,43,42299.56,1095.94,Delivered,On Time
70069730,2025-04-11,100727,51573,47,13008.33,272.07,Delivered,On Time
70069731,2024-11-29,102786,51110,34,20813.55,1156.57,Delivered,On Time
70069732,2023-11-05,101957,50351,3,742.55,37.26,Delivered,Delayed
70069733,2024-04-30,102063,50888,1,361.14,19.7,Delivered,Delayed
70069734,2023-08-30,104462,51748,3,2197.75,135.52,Delivered,Delayed
70069735,2024-05-16,102782,50958,15,1564.1,136.7,Delivered,Delayed
70069736,2023-03-28,101870,50788,1,261.89,19.38,Delivered,Delayed
70069737,2025-01-31,101228,51945,58,5282.27,157.33,Returned,N/A
70069738,2024-08-17,102078,51193,4,4778.85,131.1,Delivered,Delayed
70069739,2025-06-07,104289,50671,59,2774.21,209.44,Delivered,Delayed
70069740,2024-05-27,104807,51094,44,30475.95,1898.06,Delivered,Delayed
