Product_ID,Product_Name,Category,Subcategory,Supplier_ID,Unit_Cost,Unit_Price
50908,Compact Poly Mailer,Packaging,Poly Mailer,3046,597.02,896.23
50909,Reinforced Hydraulic Jack - M,Tools,Hydraulic Jack,3049,343.19,475.98
50910,Forklift Attachment - 517 lb,Material Handling,Forklift Attachment,3162,348.28,488.71
50911,Standard Impact Wrench,Tools,Impact Wrench,3028,365.02,465.7
50912,Industrial Packing Tape - L,Packaging,Packing Tape,3010,274.25,349.33
50913,Standard Safety Vests - 20 pc,Safety Equipment,Safety Vests,3047,772.53,1004.58
50914,Standard Bubble Wrap Roll,Packaging,Bubble Wrap Roll,3197,569.76,906.76
50915,Standard Utility Cart,Material Handling,Utility Cart,3070,515.39,705.63
50916,Premium Tool Chest,Tools,Tool Chest,3233,105.38,162.63
50917,Multi-Pack Impact Wrench,Tools,Impact Wrench,3194,293.76,473.74
50918,Commercial-Grade Tool Chest - 1670 lb,Tools,Tool Chest,3224,469.49,646.14
50919,Multi-Pack LED Work Light - 654 lb,Electrical,LED Work Light,3128,358.19,614.53
50920,Reinforced Protective Gloves - 46 pc,Safety Equipment,Protective Gloves,3203,41.97,64.34
50921,Premium Socket Set,Tools,Socket Set,3192,825.91,1100.74
50922,Premium Washer Assortment - XL,Fasteners,Washer Assortment,3055,159.31,211.88
50923,Extra-Large Fall Protection Harness - 21 pc,Safety Equipment,Fall Protection Harness,3043,603.04,920.28
50924,Extra-Large Cordless Drill - M,Tools,Cordless Drill,3034,800.94,1112.41
50925,Strapping Kit,Packaging,Strapping Kit,3154,4.69,6.68
50926,Heavy-Duty LED Work Light - 1194 lb,Electrical,LED Work Light,3014,763.94,1067.57
50927,Compact Respirator Masks,Safety Equipment,Respirator Masks,3199,458.4,797.33
50928,Premium Bulk Storage Container,Storage,Bulk Storage Container,3056,469.82,779.16
50929,Compact LED Work Light - XL,Electrical,LED Work Light,3037,621.29,911.4
50930,Multi-Pack Industrial Mop - M,Cleaning & Facility,Industrial Mop,3186,163.37,244.28
50931,Industrial Dock Plate - S,Material Handling,Dock Plate,3048,695.51,1108.42
50932,Heavy-Duty Steel Shelving Unit - 3827 lb,Storage,Steel Shelving Unit,3186,88.35,133.71
50933,Premium Hard Hats,Safety Equipment,Hard Hats,3011,649.76,1021.58
50934,Heavy-Duty Hand Truck,Material Handling,Hand Truck,3245,14.93,25.88
50935,Standard Storage Cabinet - 1240 lb,Storage,Storage Cabinet,3208,646.56,1096.69
50936,Standard Utility Cart,Material Handling,Utility Cart,3139,463.6,641.5
50937,Storage Bin,Storage,Storage Bin,3036,436.52,728.22
50938,Safety Goggles - M,Safety Equipment,Safety Goggles,3235,302.58,421.62
50939,Multi-Pack Hex Bolt Set,Fasteners,Hex Bolt Set,3019,813.15,1131.02
50940,Standard Commercial Extension Cord - S,Electrical,Commercial Extension Cord,3153,154.23,233.7
50941,Premium Dock Plate,Material Handling,Dock Plate,3026,695.57,990.63
50942,Standard Bubble Wrap Roll,Packaging,Bubble Wrap Roll,3199,732.94,1274.6
50943,Commercial-Grade Utility Cart,Material Handling,Utility Cart,3186,99.29,145.33
50944,Heavy-Duty Stretch Wrap Roll - 1589 lb,Packaging,Stretch Wrap Roll,3123,301.98,452.1
50945,Standard Washer Assortment - 2114 lb,Fasteners,Washer Assortment,3136,357.9,536.33
50946,Extra-Large Microfiber Cloth Pack,Cleaning & Facility,Microfiber Cloth Pack,3198,608.68,921.22
50947,Heavy-Duty Socket Set - M,Tools,Socket Set,3142,844.84,1063.3
50948,Heavy-Duty Floor Scrubber Pads - S,Cleaning & Facility,Floor Scrubber Pads,3218,252.96,334.43
50949,Compact Anchor Bolt Kit,Fasteners,Anchor Bolt Kit,3096,817.88,1310.23
50950,Standard First Aid Kits,Safety Equipment,First Aid Kits,3222,65.95,110.05
50951,Commercial-Grade Pallet Jack - L,Material Handling,Pallet Jack,3208,68.74,105.49
50952,Commercial-Grade Anchor Bolt Kit,Fasteners,Anchor Bolt Kit,3105,594.83,832.62
50953,Wire Connector Kit,Electrical,Wire Connector Kit,3192,749.4,948.79
50954,Commercial-Grade Conveyor Roller - 3570 lb,Material Handling,Conveyor Roller,3235,472.59,786.75
50955,Compact Poly Mailer,Packaging,Poly Mailer,3032,444.95,773.75
50956,Reinforced Angle Grinder - S,Tools,Angle Grinder,3154,699.75,1216.16
50957,Multi-Pack Modular Drawer System - 5446 lb,Storage,Modular Drawer System,3205,703.77,937.71
50958,Premium Cable Management Tray,Electrical,Cable Management Tray,3216,69.36,107.62
50959,Compact Commercial Extension Cord,Electrical,Commercial Extension Cord,3193,58.79,91.04
50960,Extra-Large Stretch Wrap Roll - M,Packaging,Stretch Wrap Roll,3144,231.35,402.16
50961,Fall Protection Harness - 22 pc,Safety Equipment,Fall Protection Harness,3072,10.68,15.25
50962,Compact Washer Assortment - 50 pc,Fasteners,Washer Assortment,3024,827.86,1325.68
50963,Extra-Large Wire Connector Kit,Electrical,Wire Connector Kit,3150,500.54,721.31
50964,Commercial-Grade Ear Protection,Safety Equipment,Ear Protection,3183,752.83,976.15
50965,Commercial-Grade Impact Wrench,Tools,Impact Wrench,3087,554.91,951.73
50966,Standard Floor Scrubber Pads - 5207 lb,Cleaning & Facility,Floor Scrubber Pads,3174,37.37,60.03
50967,Compact Anchor Bolt Kit - 4744 lb,Fasteners,Anchor Bolt Kit,3196,85.95,108.08
50968,Heavy-Duty Shipping Label Printer - 8 pc,Packaging,Shipping Label Printer,3017,147.17,205.71
50969,Standard Shipping Label Printer - L,Packaging,Shipping Label Printer,3121,605.07,895.73
50970,Multi-Pack Strapping Kit - 4759 lb,Packaging,Strapping Kit,3102,37.02,62.18
50971,Commercial-Grade Washer Assortment,Fasteners,Washer Assortment,3174,809.41,1162.99
50972,Multi-Pack Washer Assortment,Fasteners,Washer Assortment,3202,830.9,1062.33
50973,Extra-Large Socket Set - 11 pc,Tools,Socket Set,3218,321.63,493.72
50974,Premium Steel Shelving Unit - 44 pc,Storage,Steel Shelving Unit,3230,397.87,625.15
50975,Heavy-Duty Industrial Mop - 987 lb,Cleaning & Facility,Industrial Mop,3084,653.8,882.46
50976,Standard Stackable Tote,Storage,Stackable Tote,3039,239.14,303.5
50977,Compact Floor Scrubber Pads,Cleaning & Facility,Floor Scrubber Pads,3206,658.86,844.13
50978,Multi-Pack Wire Connector Kit,Electrical,Wire Connector Kit,3069,809.91,1289.24
50979,Commercial-Grade Poly Mailer - 11 pc,Packaging,Poly Mailer,3182,346.39,484.66
50980,Extra-Large Degreaser Concentrate - M,Cleaning & Facility,Degreaser Concentrate,3230,706.56,915.86
50981,Industrial Self-Tapping Screws - 2961 lb,Fasteners,Self-Tapping Screws,3200,411.2,624.1
50982,Premium Dock Plate - 4772 lb,Material Handling,Dock Plate,3228,700.18,1071.59
50983,Reinforced Cordless Drill,Tools,Cordless Drill,3037,130.9,193.64
50984,Heavy-Duty Trash Receptacle,Cleaning & Facility,Trash Receptacle,3219,840.04,1446.26
50985,Multi-Pack Dock Plate - S,Material Handling,Dock Plate,3042,359.18,547.05
50986,Standard Anchor Bolt Kit,Fasteners,Anchor Bolt Kit,3077,316.92,453.8
50987,Heavy-Duty Shipping Label Printer - 3835 lb,Packaging,Shipping Label Printer,3138,350.89,500.41
50988,Standard Washer Assortment - 3858 lb,Fasteners,Washer Assortment,3041,319.35,487.45
50989,Industrial Rivet Kit,Fasteners,Rivet Kit,3025,797.43,1357.98
50990,Heavy-Duty Modular Drawer System,Storage,Modular Drawer System,3191,792.86,1032.18
50991,Multi-Pack Bulk Storage Container - 2474 lb,Storage,Bulk Storage Container,3141,182.85,299.59
50992,Compact Hex Bolt Set - 2972 lb,Fasteners,Hex Bolt Set,3180,353.05,586.14
50993,Standard Hex Bolt Set - 34 pc,Fasteners,Hex Bolt Set,3214,748.09,1034.05
50994,Anchor Bolt Kit,Fasteners,Anchor Bolt Kit,3209,133.33,191.62
50995,Commercial-Grade LED Work Light - 4652 lb,Electrical,LED Work Light,3212,166.59,261.92
50996,Commercial-Grade First Aid Kits - 1523 lb,Safety Equipment,First Aid Kits,3111,768.88,1159.96
50997,Commercial-Grade Cordless Drill - 4826 lb,Tools,Cordless Drill,3066,717.13,1121.35
50998,Compact Utility Cart - 310 lb,Material Handling,Utility Cart,3039,13.27,21.7
50999,Reinforced Hard Hats - 1169 lb,Safety Equipment,Hard Hats,3047,540.57,885.88
51000,Compact Socket Set - L,Tools,Socket Set,3096,618.32,1022.42
51001,Poly Mailer,Packaging,Poly Mailer,3026,543.89,837.42
51002,Reinforced Wire Shelving - 8 pc,Storage,Wire Shelving,3019,225.28,301.95
51003,Compact Trash Receptacle,Cleaning & Facility,Trash Receptacle,3160,353.74,528.23
51004,Premium Steel Shelving Unit - 5290 lb,Storage,Steel Shelving Unit,3002,687.94,921.77
51005,Reinforced Dock Plate - 9 pc,Material Handling,Dock Plate,3139,413.13,643.24
51006,Extra-Large Protective Gloves,Safety Equipment,Protective Gloves,3131,28.52,35.98
51007,Standard Hand Truck - 15 pc,Material Handling,Hand Truck,3177,120.8,156.04
51008,Industrial Utility Cart - 14 pc,Material Handling,Utility Cart,3119,602.89,950.13
51009,Extra-Large Degreaser Concentrate - XL,Cleaning & Facility,Degreaser Concentrate,3183,171.0,286.09
51010,Heavy-Duty Bubble Wrap Roll - 1786 lb,Packaging,Bubble Wrap Roll,3152,370.43,545.67
51011,Standard Strapping Kit - 3237 lb,Packaging,Strapping Kit,3229,172.56,246.15
51012,Commercial-Grade Wire Shelving,Storage,Wire Shelving,3224,350.4,543.8
51013,Wire Connector Kit - 2743 lb,Electrical,Wire Connector Kit,3018,672.99,961.62
51014,Standard Socket Set,Tools,Socket Set,3183,11.65,18.57
51015,Multi-Pack Circuit Breaker,Electrical,Circuit Breaker,3134,329.9,511.64
51016,Extra-Large Cordless Drill,Tools,Cordless Drill,3174,489.35,769.81
51017,Standard Self-Tapping Screws - 506 lb,Fasteners,Self-Tapping Screws,3107,425.61,742.74
51018,Multi-Pack Storage Bin,Storage,Storage Bin,3072,327.59,503.9
51019,Multi-Pack Safety Vests,Safety Equipment,Safety Vests,3010,761.82,1301.96
51020,Cable Management Tray - 879 lb,Electrical,Cable Management Tray,3192,615.73,854.22
51021,Heavy-Duty Wire Connector Kit,Electrical,Wire Connector Kit,3116,336.45,537.72
51022,Standard Industrial Mop,Cleaning & Facility,Industrial Mop,3082,702.25,926.53
51023,Commercial-Grade Anchor Bolt Kit,Fasteners,Anchor Bolt Kit,3222,841.17,1444.34
51024,Ear Protection,Safety Equipment,Ear Protection,3202,226.75,361.43
51025,Commercial-Grade Self-Tapping Screws,Fasteners,Self-Tapping Screws,3192,110.4,185.58
51026,Heavy-Duty Rivet Kit - 4015 lb,Fasteners,Rivet Kit,3187,829.98,1171.06
51027,Heavy-Duty Floor Scrubber Pads - 20 pc,Cleaning & Facility,Floor Scrubber Pads,3168,476.28,803.22
51028,Heavy-Duty Socket Set - S,Tools,Socket Set,3209,14.61,19.84
51029,Multi-Pack Anchor Bolt Kit,Fasteners,Anchor Bolt Kit,3080,648.2,976.81
51030,Multi-Pack Poly Mailer - M,Packaging,Poly Mailer,3249,188.7,270.18
51031,Extra-Large Microfiber Cloth Pack,Cleaning & Facility,Microfiber Cloth Pack,3078,238.69,317.96
51032,Multi-Pack Steel Shelving Unit - S,Storage,Steel Shelving Unit,3068,17.54,25.97
51033,Extra-Large Fall Protection Harness,Safety Equipment,Fall Protection Harness,3110,788.14,1018.3
51034,Premium Impact Wrench,Tools,Impact Wrench,3012,377.09,541.08
51035,Compact Rivet Kit - L,Fasteners,Rivet Kit,3126,506.36,767.02
51036,Hex Bolt Set,Fasteners,Hex Bolt Set,3068,48.48,61.47
51037,Extra-Large Cordless Drill,Tools,Cordless Drill,3100,595.64,865.04
51038,Industrial Steel Shelving Unit - XL,Storage,Steel Shelving Unit,3152,297.77,415.09
51039,Poly Mailer,Packaging,Poly Mailer,3232,407.08,571.0
51040,Standard Impact Wrench - 12 pc,Tools,Impact Wrench,3003,765.24,1010.82
51041,Standard Degreaser Concentrate,Cleaning & Facility,Degreaser Concentrate,3002,148.02,241.29
51042,Reinforced Wire Connector Kit - 2127 lb,Electrical,Wire Connector Kit,3145,96.1,159.47
51043,Compact Strapping Kit,Packaging,Strapping Kit,3085,88.14,145.6
51044,Standard Degreaser Concentrate - 44 pc,Cleaning & Facility,Degreaser Concentrate,3090,311.87,391.95
51045,Standard Poly Mailer,Packaging,Poly Mailer,3105,619.93,781.34
51046,Commercial-Grade Socket Set - L,Tools,Socket Set,3110,492.43,786.86
51047,Heavy-Duty Circuit Breaker,Electrical,Circuit Breaker,3173,820.76,1385.91
51048,Commercial-Grade Microfiber Cloth Pack - 45 pc,Cleaning & Facility,Microfiber Cloth Pack,3070,334.5,487.92
51049,Stretch Wrap Roll - 1107 lb,Packaging,Stretch Wrap Roll,3202,676.75,1037.68
51050,Heavy-Duty LED Work Light - 1305 lb,Electrical,LED Work Light,3074,579.9,876.57
51051,Multi-Pack Utility Cart,Material Handling,Utility Cart,3211,387.69,526.74
51052,Multi-Pack Storage Bin - 2 pc,Storage,Storage Bin,3064,562.4,703.18
51053,Industrial Utility Cart - M,Material Handling,Utility Cart,3149,846.54,1141.44
51054,Compact Stackable Tote - S,Storage,Stackable Tote,3108,690.61,1083.24
51055,Industrial Hex Bolt Set - L,Fasteners,Hex Bolt Set,3082,480.85,764.29
51056,Compact Dock Plate,Material Handling,Dock Plate,3076,172.4,241.79
51057,Commercial-Grade Microfiber Cloth Pack - XL,Cleaning & Facility,Microfiber Cloth Pack,3128,449.24,717.47
51058,Standard Wire Connector Kit - 3544 lb,Electrical,Wire Connector Kit,3006,393.98,672.24
51059,Commercial-Grade Hex Bolt Set,Fasteners,Hex Bolt Set,3230,319.34,498.31
51060,Premium Corrugated Shipping Box - 148 lb,Packaging,Corrugated Shipping Box,3117,687.03,1159.33
51061,Hard Hats - 43 pc,Safety Equipment,Hard Hats,3144,506.61,841.46
51062,Trash Receptacle,Cleaning & Facility,Trash Receptacle,3052,629.37,803.4
51063,Multi-Pack Conveyor Roller - M,Material Handling,Conveyor Roller,3239,258.21,362.9
51064,Reinforced Fall Protection Harness,Safety Equipment,Fall Protection Harness,3133,133.03,224.81
51065,Compact Steel Shelving Unit,Storage,Steel Shelving Unit,3031,379.19,484.54
51066,Multi-Pack Bubble Wrap Roll - 17 pc,Packaging,Bubble Wrap Roll,3219,699.06,1111.97
51067,Commercial-Grade Wire Shelving - S,Storage,Wire Shelving,3139,148.06,239.98
51068,Multi-Pack Angle Grinder,Tools,Angle Grinder,3100,420.79,666.47
51069,Multi-Pack Hex Bolt Set,Fasteners,Hex Bolt Set,3099,243.42,318.9
51070,Ear Protection - XL,Safety Equipment,Ear Protection,3070,399.58,643.94
51071,Standard Protective Gloves - 4401 lb,Safety Equipment,Protective Gloves,3038,437.79,585.43
51072,Reinforced Cable Management Tray - 31 pc,Electrical,Cable Management Tray,3236,667.97,1054.87
51073,Multi-Pack Hex Bolt Set - XL,Fasteners,Hex Bolt Set,3198,491.12,841.64
51074,Standard Stretch Wrap Roll - 5158 lb,Packaging,Stretch Wrap Roll,3187,60.7,76.77
51075,Heavy-Duty Hand Truck - 33 pc,Material Handling,Hand Truck,3206,646.76,1125.79
51076,Commercial-Grade Cordless Drill,Tools,Cordless Drill,3009,55.92,76.9
51077,Standard Wire Shelving,Storage,Wire Shelving,3163,594.97,856.05
51078,Industrial Impact Wrench - XL,Tools,Impact Wrench,3208,173.81,231.35
51079,Reinforced Cordless Drill - S,Tools,Cordless Drill,3001,31.64,41.77
51080,Reinforced Wire Connector Kit,Electrical,Wire Connector Kit,3146,423.51,705.65
51081,Standard Microfiber Cloth Pack - L,Cleaning & Facility,Microfiber Cloth Pack,3160,682.05,1002.23
51082,Reinforced Hex Bolt Set - 10 pc,Fasteners,Hex Bolt Set,3013,88.92,133.32
51083,Compact Commercial Extension Cord - 18 pc,Electrical,Commercial Extension Cord,3247,61.02,102.86
51084,Extra-Large Corrugated Shipping Box,Packaging,Corrugated Shipping Box,3139,267.81,417.6
51085,Multi-Pack Storage Cabinet,Storage,Storage Cabinet,3085,289.66,399.86
51086,Compact Protective Gloves - L,Safety Equipment,Protective Gloves,3144,421.29,696.32
51087,Heavy-Duty Respirator Masks,Safety Equipment,Respirator Masks,3033,754.78,1124.16
51088,Poly Mailer,Packaging,Poly Mailer,3122,194.17,276.72
51089,Compact Strapping Kit - S,Packaging,Strapping Kit,3174,455.69,765.63
51090,Fall Protection Harness - 1125 lb,Safety Equipment,Fall Protection Harness,3029,597.18,910.56
51091,Reinforced Industrial Mop - 24 pc,Cleaning & Facility,Industrial Mop,3059,373.02,477.08
51092,Storage Cabinet,Storage,Storage Cabinet,3223,42.25,69.75
51093,Hydraulic Jack - 1138 lb,Tools,Hydraulic Jack,3089,156.37,198.88
51094,Commercial-Grade Torque Wrench Set,Tools,Torque Wrench Set,3240,559.3,720.48
51095,Standard Angle Grinder - 30 pc,Tools,Angle Grinder,3167,663.95,927.1
51096,Industrial Tool Chest,Tools,Tool Chest,3105,91.86,130.75
51097,Heavy-Duty Trash Receptacle - M,Cleaning & Facility,Trash Receptacle,3031,261.63,399.37
51098,Commercial-Grade Cable Management Tray - 3706 lb,Electrical,Cable Management Tray,3214,810.25,1021.44
51099,Industrial Ear Protection,Safety Equipment,Ear Protection,3126,239.75,372.78
51100,Premium First Aid Kits - XL,Safety Equipment,First Aid Kits,3136,324.6,512.86
51101,Ear Protection - 3 pc,Safety Equipment,Ear Protection,3207,784.56,1336.67
51102,Hydraulic Jack - 5191 lb,Tools,Hydraulic Jack,3237,736.35,1208.58
51103,Extra-Large Hard Hats,Safety Equipment,Hard Hats,3145,395.85,608.14
51104,Premium Stretch Wrap Roll - XL,Packaging,Stretch Wrap Roll,3174,771.88,1073.18
51105,Compact Corrugated Shipping Box - 4778 lb,Packaging,Corrugated Shipping Box,3068,36.18,50.19
51106,Reinforced Strapping Kit,Packaging,Strapping Kit,3216,562.85,938.83
51107,Multi-Pack Forklift Attachment - 172 lb,Material Handling,Forklift Attachment,3163,34.82,49.77
51108,Angle Grinder,Tools,Angle Grinder,3046,269.32,345.27
51109,Industrial Strapping Kit - L,Packaging,Strapping Kit,3158,537.08,710.8
51110,Heavy-Duty Safety Goggles - 4251 lb,Safety Equipment,Safety Goggles,3183,494.38,628.35
51111,Industrial Cordless Drill,Tools,Cordless Drill,3089,611.56,948.09
51112,Extra-Large Storage Bin,Storage,Storage Bin,3095,204.1,288.37
51113,Premium Hex Bolt Set - 11 pc,Fasteners,Hex Bolt Set,3249,517.3,739.81
51114,Multi-Pack Self-Tapping Screws - L,Fasteners,Self-Tapping Screws,3038,315.27,439.94
51115,Reinforced Hard Hats,Safety Equipment,Hard Hats,3240,666.7,1071.0
51116,Reinforced Angle Grinder - 1329 lb,Tools,Angle Grinder,3244,649.05,1022.0
51117,Reinforced Steel Shelving Unit,Storage,Steel Shelving Unit,3168,679.18,1055.14
51118,Industrial Trash Receptacle - M,Cleaning & Facility,Trash Receptacle,3092,281.73,464.71
51119,Standard Angle Grinder - 2074 lb,Tools,Angle Grinder,3092,623.81,1054.31
51120,Extra-Large Stackable Tote - 5452 lb,Storage,Stackable Tote,3107,515.82,760.57
51121,Commercial-Grade Tool Chest - M,Tools,Tool Chest,3087,516.09,850.48
51122,Heavy-Duty Commercial Extension Cord - XL,Electrical,Commercial Extension Cord,3197,491.09,769.2
51123,Multi-Pack Impact Wrench - 1089 lb,Tools,Impact Wrench,3238,226.45,345.85
51124,Commercial-Grade Industrial Mop - S,Cleaning & Facility,Industrial Mop,3221,841.48,1107.55
51125,Standard Rivet Kit - M,Fasteners,Rivet Kit,3229,606.19,793.81
51126,Reinforced Power Strip,Electrical,Power Strip,3114,628.85,897.67
51127,Premium Rivet Kit - L,Fasteners,Rivet Kit,3150,624.36,1006.38
51128,Steel Shelving Unit - 5419 lb,Storage,Steel Shelving Unit,3130,324.64,476.99
51129,Heavy-Duty Strapping Kit - 21 pc,Packaging,Strapping Kit,3134,44.38,66.96
51130,Standard Self-Tapping Screws - XL,Fasteners,Self-Tapping Screws,3225,39.0,67.18
51131,Extra-Large Angle Grinder - 38 pc,Tools,Angle Grinder,3030,87.7,122.11
51132,Multi-Pack Packing Tape - 16 pc,Packaging,Packing Tape,3155,798.54,1101.76
51133,Industrial Steel Shelving Unit,Storage,Steel Shelving Unit,3007,713.54,1161.24
51134,Safety Goggles - XL,Safety Equipment,Safety Goggles,3109,242.08,417.33
51135,Commercial-Grade Microfiber Cloth Pack,Cleaning & Facility,Microfiber Cloth Pack,3067,379.69,556.68
51136,Commercial-Grade Modular Drawer System - 48 pc,Storage,Modular Drawer System,3056,683.78,1109.19
51137,Commercial-Grade Stackable Tote,Storage,Stackable Tote,3176,572.42,736.73
51138,Premium Commercial Extension Cord - 47 pc,Electrical,Commercial Extension Cord,3214,164.67,251.79
51139,Compact Safety Vests - M,Safety Equipment,Safety Vests,3038,573.49,792.93
51140,Multi-Pack Floor Scrubber Pads,Cleaning & Facility,Floor Scrubber Pads,3191,808.38,1356.93
51141,Premium Cordless Drill,Tools,Cordless Drill,3107,180.04,241.08
51142,Premium Shipping Label Printer - 2956 lb,Packaging,Shipping Label Printer,3224,452.54,781.61
51143,Compact Strapping Kit - 4073 lb,Packaging,Strapping Kit,3091,677.95,980.39
51144,Heavy-Duty Trash Receptacle - 2453 lb,Cleaning & Facility,Trash Receptacle,3169,824.07,1164.16
51145,Commercial-Grade Hex Bolt Set - 22 pc,Fasteners,Hex Bolt Set,3198,593.48,951.0
51146,Reinforced Degreaser Concentrate,Cleaning & Facility,Degreaser Concentrate,3227,249.77,375.59
51147,Extra-Large Hex Bolt Set - 2701 lb,Fasteners,Hex Bolt Set,3102,334.8,492.48
51148,Industrial Corrugated Shipping Box - 48 pc,Packaging,Corrugated Shipping Box,3114,542.1,689.99
51149,Reinforced Anchor Bolt Kit,Fasteners,Anchor Bolt Kit,3084,805.88,1254.47
51150,Extra-Large Conveyor Roller - 272 lb,Material Handling,Conveyor Roller,3233,79.9,128.03
51151,Heavy-Duty Power Strip - 35 pc,Electrical,Power Strip,3214,456.78,795.99
51152,Industrial Anchor Bolt Kit - 2815 lb,Fasteners,Anchor Bolt Kit,3240,186.02,300.73
51153,Safety Vests - 3359 lb,Safety Equipment,Safety Vests,3006,39.29,54.67
51154,Compact Socket Set - 1112 lb,Tools,Socket Set,3189,558.19,734.35
51155,Heavy-Duty Strapping Kit - 4232 lb,Packaging,Strapping Kit,3138,20.56,33.33
51156,Reinforced Pallet Jack - 14 pc,Material Handling,Pallet Jack,3190,667.81,976.72
51157,Industrial Ear Protection - 14 pc,Safety Equipment,Ear Protection,3096,823.98,1267.36
51158,Heavy-Duty Bubble Wrap Roll - 28 pc,Packaging,Bubble Wrap Roll,3136,412.66,703.1
51159,Angle Grinder - 48 pc,Tools,Angle Grinder,3115,649.13,1043.34
51160,Tool Chest - 16 pc,Tools,Tool Chest,3079,407.12,531.08
51161,Heavy-Duty Circuit Breaker - S,Electrical,Circuit Breaker,3063,735.58,1099.62
51162,Premium Steel Shelving Unit - XL,Storage,Steel Shelving Unit,3105,53.39,79.91
51163,Standard Poly Mailer,Packaging,Poly Mailer,3068,510.33,860.27
51164,Extra-Large Hydraulic Jack - 36 pc,Tools,Hydraulic Jack,3118,815.7,1115.77
51165,Extra-Large Microfiber Cloth Pack,Cleaning & Facility,Microfiber Cloth Pack,3041,321.52,523.58
51166,Compact Steel Shelving Unit - 419 lb,Storage,Steel Shelving Unit,3134,422.67,660.67
51167,Extra-Large Floor Scrubber Pads - 27 pc,Cleaning & Facility,Floor Scrubber Pads,3184,103.03,180.08
51168,Standard Shipping Label Printer - L,Packaging,Shipping Label Printer,3052,123.29,186.37
51169,Reinforced Power Strip - L,Electrical,Power Strip,3184,796.0,1363.98
51170,Extra-Large Hand Truck - 2702 lb,Material Handling,Hand Truck,3001,155.21,230.53
51171,Compact Poly Mailer,Packaging,Poly Mailer,3159,391.7,508.17
51172,Commercial-Grade Microfiber Cloth Pack,Cleaning & Facility,Microfiber Cloth Pack,3003,751.25,1068.64
51173,Industrial Torque Wrench Set - 39 pc,Tools,Torque Wrench Set,3065,532.14,772.47
51174,Reinforced Cordless Drill - 8 pc,Tools,Cordless Drill,3032,154.45,236.59
51175,Reinforced Self-Tapping Screws - 5145 lb,Fasteners,Self-Tapping Screws,3059,180.68,226.09
51176,Reinforced Cordless Drill - 1450 lb,Tools,Cordless Drill,3229,743.86,1050.08
51177,Extra-Large Protective Gloves - 29 pc,Safety Equipment,Protective Gloves,3061,259.62,423.18
51178,Premium Rivet Kit,Fasteners,Rivet Kit,3154,271.82,350.4
51179,Industrial Impact Wrench - 4691 lb,Tools,Impact Wrench,3175,418.36,687.99
51180,Premium Storage Cabinet - 13 pc,Storage,Storage Cabinet,3088,727.57,1189.85
51181,Reinforced Anchor Bolt Kit - M,Fasteners,Anchor Bolt Kit,3050,793.45,1386.73
51182,Extra-Large Trash Receptacle - 2 pc,Cleaning & Facility,Trash Receptacle,3234,281.53,480.16
51183,Shipping Label Printer - 4 pc,Packaging,Shipping Label Printer,3178,546.68,792.22
51184,Packing Tape,Packaging,Packing Tape,3121,538.69,805.42
51185,Standard Storage Bin - S,Storage,Storage Bin,3107,740.73,974.67
51186,Multi-Pack Storage Bin,Storage,Storage Bin,3167,238.39,399.61
51187,Standard Respirator Masks,Safety Equipment,Respirator Masks,3106,15.5,24.52
51188,Compact Hard Hats,Safety Equipment,Hard Hats,3155,149.59,190.32
51189,Extra-Large Socket Set,Tools,Socket Set,3030,266.9,408.43
51190,Reinforced Wire Connector Kit,Electrical,Wire Connector Kit,3186,101.92,132.02
51191,Standard Steel Shelving Unit - S,Storage,Steel Shelving Unit,3224,543.52,804.5
51192,Compact Torque Wrench Set - 536 lb,Tools,Torque Wrench Set,3035,601.06,804.82
51193,Compact Wire Connector Kit - M,Electrical,Wire Connector Kit,3112,832.46,1148.53
51194,Multi-Pack Corrugated Shipping Box - 39 pc,Packaging,Corrugated Shipping Box,3212,657.31,993.54
51195,Reinforced Pallet Jack,Material Handling,Pallet Jack,3088,181.83,291.13
51196,Standard Stretch Wrap Roll - L,Packaging,Stretch Wrap Roll,3008,222.08,329.53
51197,Commercial-Grade Storage Cabinet,Storage,Storage Cabinet,3168,276.91,424.19
51198,Heavy-Duty Respirator Masks - 1400 lb,Safety Equipment,Respirator Masks,3231,406.01,575.86
51199,Standard Steel Shelving Unit,Storage,Steel Shelving Unit,3207,161.09,203.11
51200,Reinforced Microfiber Cloth Pack - 3371 lb,Cleaning & Facility,Microfiber Cloth Pack,3095,709.56,976.56
51201,Premium Wire Connector Kit,Electrical,Wire Connector Kit,3068,94.8,138.69
51202,Washer Assortment - 34 pc,Fasteners,Washer Assortment,3241,754.0,1306.39
51203,Commercial-Grade Tool Chest,Tools,Tool Chest,3196,824.88,1158.66
51204,Standard Drum Handler - 1454 lb,Material Handling,Drum Handler,3226,4.21,5.57
51205,Industrial Utility Cart - S,Material Handling,Utility Cart,3039,373.04,601.37
51206,Multi-Pack Commercial Extension Cord - 918 lb,Electrical,Commercial Extension Cord,3054,468.93,678.55
51207,Multi-Pack Degreaser Concentrate - 884 lb,Cleaning & Facility,Degreaser Concentrate,3034,112.28,183.19
51208,Industrial Self-Tapping Screws,Fasteners,Self-Tapping Screws,3189,64.16,95.86
51209,Reinforced Safety Goggles - 17 pc,Safety Equipment,Safety Goggles,3156,291.18,483.83
51210,Compact Hex Bolt Set,Fasteners,Hex Bolt Set,3086,182.31,267.58
51211,Premium Anchor Bolt Kit - 2648 lb,Fasteners,Anchor Bolt Kit,3066,575.12,857.12
